id,location_code,province,amphoe,subdistrict,zip_code,node
1645,301604,นครราชสีมา,อำเภอห้วยแถลง,หลุ่งตะเคียน,30240,
1646,301605,นครราชสีมา,อำเภอห้วยแถลง,หินดาด,30240,
1647,301606,นครราชสีมา,อำเภอห้วยแถลง,งิ้ว,30240,
1648,301607,นครราชสีมา,อำเภอห้วยแถลง,กงรถ,30240,
1649,301608,นครราชสีมา,อำเภอห้วยแถลง,หลุ่งประดู่,30240,
1650,301609,นครราชสีมา,อำเภอห้วยแถลง,ตะโก,30240,
1651,301610,นครราชสีมา,อำเภอห้วยแถลง,ห้วยแคน,30240,
1652,301701,นครราชสีมา,อำเภอชุมพวง,ชุมพวง,30270,
1653,301702,นครราชสีมา,อำเภอชุมพวง,ประสุข,30270,
1654,301703,นครราชสีมา,อำเภอชุมพวง,ท่าลาด,30270,
1655,301704,นครราชสีมา,อำเภอชุมพวง,สาหร่าย,30270,
1656,301705,นครราชสีมา,อำเภอชุมพวง,ตลาดไทร,30270,
1657,301710,นครราชสีมา,อำเภอชุมพวง,โนนรัง,30270,
1658,301714,นครราชสีมา,อำเภอชุมพวง,หนองหลัก,30270,
1659,301716,นครราชสีมา,อำเภอชุมพวง,โนนตูม,30270,
1660,301717,นครราชสีมา,อำเภอชุมพวง,โนนยอ,30270,
1661,301801,นครราชสีมา,อำเภอสูงเนิน,สูงเนิน,30170,
1662,301802,นครราชสีมา,อำเภอสูงเนิน,เสมา,30170,
1663,301803,นครราชสีมา,อำเภอสูงเนิน,โคราช,30170,
1664,301804,นครราชสีมา,อำเภอสูงเนิน,บุ่งขี้เหล็ก,30170,
1665,301805,นครราชสีมา,อำเภอสูงเนิน,โนนค่า,30170,
1666,301806,นครราชสีมา,อำเภอสูงเนิน,โค้งยาง,30170,
1667,301807,นครราชสีมา,อำเภอสูงเนิน,มะเกลือเก่า,30170,
1668,301808,นครราชสีมา,อำเภอสูงเนิน,มะเกลือใหม่,30170,
1669,301809,นครราชสีมา,อำเภอสูงเนิน,นากลาง,30380,
1670,301810,นครราชสีมา,อำเภอสูงเนิน,หนองตะไก้,30380,
1671,301811,นครราชสีมา,อำเภอสูงเนิน,กุดจิก,30380,
1672,301901,นครราชสีมา,อำเภอขามทะเลสอ,ขามทะเลสอ,30280,
1673,301902,นครราชสีมา,อำเภอขามทะเลสอ,โป่งแดง,30280,
1674,301903,นครราชสีมา,อำเภอขามทะเลสอ,พันดุง,30280,
1675,301904,นครราชสีมา,อำเภอขามทะเลสอ,หนองสรวง,30280,
1676,301905,นครราชสีมา,อำเภอขามทะเลสอ,บึงอ้อ,30280,
1677,302001,นครราชสีมา,อำเภอสีคิ้ว,สีคิ้ว,30140,
1678,302002,นครราชสีมา,อำเภอสีคิ้ว,บ้านหัน,30140,
1679,302003,นครราชสีมา,อำเภอสีคิ้ว,กฤษณา,30140,
1680,302004,นครราชสีมา,อำเภอสีคิ้ว,ลาดบัวขาว,30340,
1681,302005,นครราชสีมา,อำเภอสีคิ้ว,หนองหญ้าขาว,30140,
1682,302006,นครราชสีมา,อำเภอสีคิ้ว,กุดน้อย,30140,
1683,302007,นครราชสีมา,อำเภอสีคิ้ว,หนองน้ำใส,30140,
1684,302008,นครราชสีมา,อำเภอสีคิ้ว,วังโรงใหญ่,30140,
1685,302009,นครราชสีมา,อำเภอสีคิ้ว,มิตรภาพ,30140,
1686,302010,นครราชสีมา,อำเภอสีคิ้ว,คลองไผ่,30340,
1687,302011,นครราชสีมา,อำเภอสีคิ้ว,ดอนเมือง,30140,
1688,302012,นครราชสีมา,อำเภอสีคิ้ว,หนองบัวน้อย,30140,
1689,302101,นครราชสีมา,อำเภอปากช่อง,ปากช่อง,30130,
1690,302102,นครราชสีมา,อำเภอปากช่อง,กลางดง,30320,
1691,302103,นครราชสีมา,อำเภอปากช่อง,จันทึก,30130,
1692,302104,นครราชสีมา,อำเภอปากช่อง,วังกะทะ,30130,
1693,302105,นครราชสีมา,อำเภอปากช่อง,หมูสี,30130,
1694,302106,นครราชสีมา,อำเภอปากช่อง,หนองสาหร่าย,30130,
1695,302107,นครราชสีมา,อำเภอปากช่อง,ขนงพระ,30130,
1696,302108,นครราชสีมา,อำเภอปากช่อง,โป่งตาลอง,30130,
1697,302109,นครราชสีมา,อำเภอปากช่อง,คลองม่วง,30130,
1698,302110,นครราชสีมา,อำเภอปากช่อง,หนองน้ำแดง,30130,
1699,302111,นครราชสีมา,อำเภอปากช่อง,วังไทร,30130,
1700,302112,นครราชสีมา,อำเภอปากช่อง,พญาเย็น,30320,
1701,302201,นครราชสีมา,อำเภอหนองบุญมาก,หนองบุนนาก,30410,
1702,302202,นครราชสีมา,อำเภอหนองบุญมาก,สารภี,30410,
